5	46	7.0639486776
5	47	5.4516517171
5	48	4.4997482121
5	49	8.2791319415
5	50	7.7025881455
5	51	8.2298615545
5	52	7.6329539184
5	53	-0.8792280410
5	54	1.7454963410
5	55	4.2138566333
5	56	1.6600297150
5	57	2.9329562367
5	58	6.8094953676
5	59	7.6909267138
5	60	6.2031580638
5	61	1.4387087079
5	62	4.3508180822
5	63	-1.3778830199
5	64	1.7197295419
5	65	7.9681804899
5	66	2.5070254353
5	67	3.1236487071
5	68	2.9551790337
5	69	2.2921071871
5	70	1.0418346923
5	71	4.8201143301
5	72	3.0419751947
5	73	-1.1434856061
5	74	-0.5976519087
5	75	2.7478236391
5	76	-1.4066864113
5	77	0.9390157979
5	78	3.8676662869
5	79	0.0352853323
5	80	6.1530236895
5	81	6.3285860963
5	82	2.2244238018
5	83	5.4631313477
5	84	5.3358575197
5	85	7.6460756926
5	86	1.1839532825
5	87	0.9490430812
5	88	-1.4833797302
5	89	6.2929111781
5	90	-0.2628307508
5	91	6.7180750616
5	92	4.9871480055
5	93	3.1664243814
5	94	7.6011977646
5	95	-1.0962882705
5	96	5.3035350594
5	97	2.3222967102
5	98	8.0143463346
5	99	1.3281975232
5	100	3.7325760775
6	1	5.6547427874
6	2	4.2227588848
6	3	7.9444189947
6	4	7.1909076476
6	5	3.2468508132
6	6	-0.3882390850
6	7	-1.2811389569
6	8	1.5282213728
6	9	0.9283935992
6	10	2.8755592610
6	11	0.1913663470
6	12	3.7547841767
6	13	4.3609289288
6	14	1.9515249976
6	15	3.3178362425
6	16	-1.2527878784
6	17	3.3812813730
6	18	3.7674064949
6	19	6.1829699893
6	20	-0.7060768025
6	21	3.9424739861
6	22	4.4666654169
6	23	0.5246208834
6	24	1.7778810470
6	25	5.0677492645
6	26	8.1296620944
6	27	4.3773161750
6	28	0.3147967394
6	29	5.2259534225
6	30	2.8874344699
6	31	-0.5258628702
6	32	5.8980638668
6	33	-0.1957278729
6	34	7.0799997484
6	35	5.2119871522
6	36	5.0173287697
6	37	-0.9876580180
6	38	-0.1282884055
6	39	-1.5523554025
6	40	4.4903551714
6	41	6.9627917537
6	42	-0.5654882391
6	43	7.3469080249
6	44	-0.9898853289
6	45	7.6469917361
6	46	4.4854058824
6	47	5.3114240462
6	48	6.9959672159
6	49	2.8831652004
6	50	-0.5185572660
6	51	0.9353470237
6	52	4.8727330394
6	53	0.2621842543
6	54	3.1085993729
6	55	4.0230918887
6	56	5.8082573715
6	57	2.1175702955
6	58	4.9676219912
6	59	6.5448820025
6	60	1.6792202438
6	61	-1.1789060028
6	62	7.0249424857
6	63	2.2003195022
6	64	2.0293172927
6	65	-1.4894981030
6	66	0.0867409520
6	67	2.8992256281
6	68	3.6471355393
6	69	-1.3604168084
6	70	1.9523965384
6	71	-0.8351069701
6	72	4.8246696971
6	73	2.5535342409
6	74	3.5894146616
6	75	6.8147361640
6	76	7.4359926294
6	77	4.9498325769
6	78	-1.1667793270
6	79	1.5951256082
6	80	5.0968056086
6	81	4.1343490418
6	82	1.5230594106
6	83	5.3327027107
6	84	3.5274536521
6	85	7.9663963511
6	86	5.4775369721
6	87	4.4233250738
6	88	1.1481758804
6	89	5.4313127274
6	90	-0.0320456019
6	91	7.8393241925
6	92	4.6846709795
6	93	4.3251744819
6	94	4.4066783654
6	95	5.8048421389
6	96	1.4470603259
6	97	6.4982551229
6	98	-0.7567443755
6	99	0.1566287759
6	100	5.7080879279
7	1	5.8106963849
7	2	3.3088936975
7	3	4.1322448974
7	4	4.4675787968
7	5	7.3512148001
7	6	2.6801536543
7	7	3.8064071758
7	8	1.7445872715
7	9	5.2434946729
7	10	6.1880439814
7	11	1.0259936266
7	12	0.4729683509
7	13	7.5474880376
7	14	3.0273630478
7	15	1.3452796983
7	16	6.9543757463
7	17	1.9428324659
7	18	7.1045961574
7	19	1.8883136507
7	20	6.4422548409
7	21	4.3997827979
7	22	1.9092609055
7	23	2.0239508457
7	24	7.3219839876
7	25	1.7235286773
7	26	2.1938602802
7	27	8.1078874333
7	28	3.5365538009
7	29	3.6445708338
7	30	-0.9627356782
7	31	7.2506696881
7	32	1.0541007918
7	33	3.1261474362
7	34	2.6326813493
7	35	5.4687478263
7	36	3.7550576051
7	37	-0.5253295106
7	38	8.2740158620
7	39	7.6088497338
7	40	0.2027207686
7	41	1.4332389674
7	42	3.8048091852
7	43	7.9645042036
7	44	-0.2649364271
7	45	6.7718843376
7	46	4.4044644733
7	47	2.3739349497
7	48	4.7938659699
7	49	2.2609898164
7	50	-0.6549302813
7	51	2.7797445317
7	52	-1.4410038665
7	53	-1.2150978026
7	54	-0.2688264170
7	55	7.2897201250
7	56	6.0343357461
7	57	2.5791319494
7	58	3.6298712871
7	59	0.6212939693
7	60	7.3242885272
7	61	5.8857909543
7	62	4.5676606842
7	63	2.2300406070
7	64	1.0251103505
7	65	1.7944356036
7	66	3.0338679317
7	67	0.0050288069
7	68	5.8907162394
7	69	1.6235421987
7	70	7.4586000422
7	71	-1.3850401103
7	72	5.1446111956
7	73	7.1483488006
7	74	-1.3423856429
7	75	1.2217074947
7	76	8.3156058917
7	77	7.0098709231
7	78	0.8667999318
7	79	-0.7012878544
7	80	-0.1416356461
7	81	8.3151879058
7	82	2.1086071093
7	83	-1.4047248141
7	84	7.3593844699
7	85	-0.4815260211
7	86	-0.2217455133
7	87	-1.3253243160
7	88	7.6521350582
7	89	3.0442355354
7	90	2.7929834369
7	91	3.3711601805
7	92	8.2868399646
7	93	1.8847240143
7	94	4.4112200191
7	95	0.9667843541
7	96	-0.6461001292
7	97	-1.3166985244
7	98	7.3207548112
7	99	5.3729024779
7	100	4.6022689750
8	1	7.7893568340
8	2	2.4585741788
8	3	-0.7199589346
8	4	2.8696930682
8	5	3.1673795866
8	6	6.2105042467
8	7	3.0936780952
8	8	6.4078040251
8	9	5.5646633329
8	10	3.8196088973
8	11	3.0319656269
8	12	4.1049096044
8	13	-0.5288731585
8	14	-1.1349274654
8	15	4.8714957160
8	16	7.2339606972
8	17	4.6158033437
8	18	3.5203709059
8	19	0.9780541914
8	20	-0.0068622636
8	21	6.6033846798
8	22	-0.3231290583
8	23	-1.0884548039
8	24	1.7477971636
8	25	8.2121563290
8	26	-1.0161277686
8	27	2.3908603215
8	28	7.4648610634
8	29	7.5732526654
8	30	2.0986980978
8	31	2.2417109632
8	32	-0.2925720138
8	33	1.1160733616
8	34	2.8422104392
8	35	5.1842829761
8	36	4.5088962953
8	37	0.9397003026
8	38	7.0085815803
8	39	3.3477155215
8	40	1.2634153409
8	41	4.8135234265
8	42	4.8688780986
8	43	3.7601421271
8	44	-0.0267092634
8	45	5.5003487317
8	46	8.2215892306
8	47	7.2973605615
8	48	3.8365539535
8	49	-1.2173376630
8	50	-0.3362104378
8	51	5.7657531429
8	52	7.4678368454
8	53	4.7485173374
8	54	0.9451074847
8	55	7.5597170500
8	56	-0.4410008982
8	57	1.8643769880
8	58	6.1108509488
8	59	3.0099721007
8	60	6.5817209072
8	61	-0.0813387417
8	62	-0.9039918753
8	63	3.4341090384
8	64	6.6933059186
8	65	0.1911588307
8	66	4.1327372230
8	67	-0.1311205637
8	68	1.8158085820
8	69	5.2981676141
8	70	0.0368717854
8	71	-0.3360028755
8	72	-0.3078511801
8	73	1.9505244433
8	74	2.1535451071
8	75	3.5264744291
8	76	0.0716888760
8	77	8.0485679762
8	78	6.8681316632
8	79	3.0931225072
8	80	2.9150829465
8	81	3.8594330604
8	82	3.6845736008
8	83	6.2901385377
8	84	4.0896902457
8	85	3.1959276240
8	86	2.8646352046
8	87	5.6269924296
8	88	8.2007810315
8	89	3.7521222776
8	90	1.6635346243
8	91	3.8805305587
8	92	4.7751214930
8	93	6.8199780736
8	94	4.4603091709
8	95	2.8970784163
8	96	6.7763424419
8	97	-0.6959379038
8	98	1.9826260375
8	99	0.4175257822
8	100	4.7458146664
9	1	1.4445736494
9	2	3.9154850581
9	3	-0.1797560686
9	4	3.5814238671
9	5	1.3532505600
9	6	1.2741397613
9	7	3.9943725710
9	8	6.5145502634
9	9	-1.0484909410
9	10	5.2449436390
9	11	-0.8641335416
9	12	1.6542080892
9	13	-1.1832029979
9	14	2.2721141070
9	15	2.9828195978
9	16	6.8012270046
9	17	6.1115068310
9	18	7.8230906628
9	19	1.7075863145
9	20	3.9589265142
9	21	0.6097598628
9	22	4.2896025168
9	23	7.0920182084
9	24	7.1006915664
9	25	-0.3008750212
9	26	1.6861266632
9	27	3.6179618019
9	28	5.6588715429
9	29	5.5100163968
9	30	5.0714062712
9	31	4.4268073132
9	32	4.6709706944
9	33	1.9603617234
9	34	2.6648166217
9	35	0.8113690891
9	36	-0.5742962365
9	37	-0.0467893476
9	38	3.4418030123
9	39	2.2727391631
9	40	3.0666524666
9	41	2.5842934884
9	42	8.0159205190
9	43	1.5514711432
9	44	4.9916322759
9	45	2.7058182317
9	46	4.4955153166
9	47	3.6972273845
9	48	2.0178547473
9	49	3.3690975209
9	50	6.0951740974
9	51	7.0015317856
9	52	6.1663095722
9	53	2.4761959883
9	54	2.1843370945
9	55	6.3365456368
9	56	7.2873293081
9	57	0.8548656927
9	58	4.4666464363
9	59	1.7615176713
9	60	3.5778298973
9	61	5.4238965981
9	62	6.3870614252
9	63	0.0243909887
9	64	3.7438511406
9	65	8.2544019741
9	66	1.8394149253
9	67	1.7849003699
9	68	1.1232711871
9	69	7.8543556733
9	70	6.6428025002
9	71	3.4557480618
9	72	-0.1312891713
9	73	7.5422221562
9	74	5.7479589996
9	75	5.6978077654
9	76	8.1893422371
9	77	1.0900017652
9	78	6.6063913293
9	79	2.1696104524
9	80	7.9139692736
9	81	4.1481535819
9	82	-0.8399433236
9	83	-0.4981863461
9	84	0.7069876535
9	85	-0.8551054463
9	86	0.7190447416
9	87	-0.6435718483
9	88	0.5568413566
9	89	6.1072310521
9	90	2.5700547144
9	91	-0.9899277016
9	92	2.8409714367
9	93	3.2736667680
9	94	6.0908093271
9	95	1.7011064881
9	96	0.0832912868
9	97	0.4602235884
9	98	-0.4095650353
9	99	2.7284836028
9	100	0.5729926204
10	1	0.6138048758
10	2	3.1567813643
10	3	5.6962673789
10	4	4.8854845734
10	5	0.5809532052
10	6	5.5559013470
10	7	6.2516925294
10	8	0.5325816981
10	9	7.4999955560
10	10	1.9443151701
10	11	3.8077014960
10	12	-0.5559600483
10	13	2.2878752990
10	14	4.0161577483
10	15	0.1334905703
10	16	-0.6706066037
10	17	5.9066551014
10	18	0.2556164346
10	19	4.1236730573
10	20	4.3269567161
10	21	1.7211239447
10	22	-1.5259112980
10	23	1.7242706758
10	24	6.8868291442
10	25	3.9491987103
10	26	4.3532233806
10	27	5.5203262032
10	28	5.9566729474
10	29	0.7646806124
10	30	2.1844450480
10	31	0.5674911245
10	32	7.2478996468
10	33	4.5605992141
10	34	2.1539974660
10	35	0.8483917132
10	36	7.0446831697
10	37	1.8139114616
10	38	4.9757347607
10	39	-0.7128337329
10	40	5.6398702353
10	41	7.0033201611
10	42	2.8517723956
10	43	8.1594134043
10	44	6.3319503675
10	45	7.0632852925
10	46	4.5339534953
10	47	0.1466430234
10	48	-0.8248193736
10	49	-0.3846211802
10	50	1.0363204722
10	51	5.0722968156
10	52	1.9961179598
10	53	-1.4832918107
10	54	5.2239684746
10	55	1.1063890161
10	56	7.0205993043
10	57	1.7147351200
10	58	6.7778967256
10	59	4.5902783372
10	60	2.4143605835
10	61	4.4361901506
10	62	-0.6627918968
10	63	3.9305430546
10	64	-0.2655305788
10	65	-1.1119545414
10	66	7.8803617256
10	67	6.4715495230
10	68	4.5976411591
10	69	0.2199716342
10	70	5.1104636360
10	71	0.8320703606
10	72	2.5317833446
10	73	3.2390505004
10	74	3.5758931367
10	75	1.2237242026
10	76	5.8479371748
10	77	6.0180407436
10	78	0.2719965920
10	79	2.8282230860
10	80	5.7403980964
10	81	1.3918073326
10	82	2.5075972621
10	83	6.5624962493
10	84	5.8436206701
10	85	6.3107017793
10	86	6.2253613742
10	87	6.8525685938
10	88	4.2841824726
10	89	6.9144727076
10	90	8.1955880637
10	91	1.0419471817
10	92	5.5983468536
10	93	3.9009744106
10	94	3.4947342381
10	95	1.9275191107
10	96	2.6186021158
10	97	5.9927964108
10	98	-1.5085285577
10	99	-0.0645865041
10	100	5.5043778187
11	1	5.5469707718
11	2	6.6473721094
11	3	5.0458054437
11	4	6.1412571058
11	5	1.0691324796
11	6	3.7581302632
11	7	1.3880628940
11	8	3.5882212335
11	9	4.7110968166
11	10	-0.2887239274
11	11	8.2552941838
11	12	7.1829859486
11	13	1.3819134559
11	14	1.3380090466
11	15	8.1919226339
11	16	3.9481095189
11	17	0.5667254993
11	18	3.3016952280
11	19	7.3221822529
11	20	-1.1397965311
11	21	5.5730406938
11	22	2.3612479570
11	23	3.5296869664
11	24	3.1638747692
11	25	4.6182493081
11	26	6.5785295494
11	27	1.5489147641
11	28	6.3777694148
11	29	2.3839792862
11	30	6.4264887359
11	31	2.9658274905
11	32	8.1453431045
11	33	-1.2903482231
11	34	-1.1803499777
11	35	6.4805351076
11	36	3.2360298433
11	37	1.0836071626
11	38	8.0515434085
11	39	1.4892981736
11	40	-1.1403607169
11	41	4.1315524526
11	42	1.1910261336
11	43	1.1232962998
11	44	3.1619601266
11	45	5.4576779886
11	46	6.9013534590
11	47	2.5508501917
11	48	2.6833260039
11	49	-0.9047244156
11	50	2.0057533497
11	51	-0.4441859537
11	52	-0.0119053605
11	53	4.9925694758
11	54	1.3257186395
11	55	6.5966831453
11	56	-0.2359447253
11	57	0.1842322714
11	58	6.6785173391
11	59	5.3133277909
11	60	-0.6824295126
11	61	6.1036625032
11	62	4.0562211877
11	63	8.0775603957
11	64	0.2907790805
11	65	2.9470083381
11	66	-0.4530737835
11	67	-0.7313754778
11	68	2.9269166429
11	69	3.3738513049
11	70	1.9955124548
11	71	1.2572506347
11	72	4.4005007188
11	73	7.0935871853
11	74	-0.0636626402
11	75	5.2426569115
11	76	1.0446898563
11	77	4.0358761441
11	78	1.5797302356
11	79	4.1822925298
11	80	7.0306126352
11	81	-0.5155215155
11	82	-0.9974686674
11	83	-0.9546508228
11	84	6.0327897427
11	85	5.2261175587
11	86	1.2634338338
11	87	6.7708990331
11	88	7.0241223478
11	89	3.6067927418
11	90	3.4733109194
11	91	3.7378179457
11	92	6.8719211657
11	93	1.4309133449
11	94	4.5184400026
11	95	2.9328810000
11	96	4.9336805587
11	97	3.2719047748
11	98	6.2908308674
11	99	2.7602353680
11	100	7.4828962403
12	1	8.0819862938
12	2	5.5377592010
12	3	3.0325862161
12	4	3.7843517673
12	5	7.6451531306
12	6	-0.3296659644
12	7	1.9988509325
12	8	5.5009223755
12	9	2.5972057636
12	10	-1.1103264838
12	11	5.4475029091
12	12	4.4051021156
12	13	4.6361118338
12	14	5.0016819486
12	15	2.8010079786
12	16	5.8467846336
12	17	2.9704842096
12	18	0.9341932681
12	19	3.0099018000
12	20	5.0153986657
12	21	0.9705102861
12	22	6.5578453034
12	23	1.8569207585
12	24	3.0555928735
12	25	8.1850562917
12	26	1.0323267379
12	27	3.7832395149
12	28	0.9968300418
12	29	4.3312458402
12	30	3.3596074982
12	31	3.1670453524
12	32	4.5177150480
12	33	3.1896147260
12	34	-0.4484758184
12	35	-1.2588348601
12	36	6.9990312256
12	37	6.5746275805
12	38	3.8652120191
12	39	7.0585758547
12	40	6.6029540846
12	41	5.6518741678
12	42	3.0468123993
12	43	2.9045880683
12	44	7.0588734159
12	45	3.7854167386
12	46	4.9364704178
12	47	2.0040071582
12	48	-1.4710345022
12	49	4.4669972405
12	50	-0.2640246757
12	51	4.9993187009
12	52	2.7634888335
12	53	3.6176827060
12	54	1.1413674505
12	55	7.1277002615
12	56	6.6799151921
12	57	0.9421496988
12	58	3.0801693176
12	59	7.7058814352
12	60	3.7569068693
12	61	0.3158257967
12	62	1.6384541011
12	63	1.4588829956
12	64	3.7562472380
12	65	-0.1832878020
12	66	1.3585561782
12	67	5.9156271430
12	68	7.9312082843
12	69	3.3580295325
12	70	3.5075378191
12	71	-0.5129332752
12	72	-0.1719350226
12	73	4.9660055630
12	74	2.7374840968
12	75	2.4440030704
12	76	7.1923311469
12	77	2.5469590425
12	78	3.5358402733
12	79	3.4771314091
12	80	1.0026746504
12	81	8.1692755349
12	82	5.3485407081
12	83	5.3766966128
12	84	2.6981171504
12	85	8.2308440023
12	86	-1.0513677582
12	87	7.2060058961
12	88	3.2827058027
12	89	-0.3083602137
12	90	6.3161002576
12	91	0.5930301847
12	92	1.3602228133
12	93	6.2368425736
12	94	-1.1183573095
12	95	6.7010524272
12	96	1.0579330581
12	97	1.5664069024
12	98	1.1118752576
12	99	-0.3197532267
12	100	0.1780529641
13	1	3.5157677610
13	2	8.0592441034
13	3	-0.8166030714
13	4	-0.2800598343
13	5	1.4018404123
13	6	6.6044103789
13	7	3.5566929980
13	8	-1.0356523155
13	9	4.1223735388
13	10	-0.3641921457
13	11	6.0210857083
13	12	6.9798640660
13	13	7.0452392683
13	14	3.4993217238
13	15	6.1931883477
13	16	0.4910668039
13	17	3.0010596550
13	18	2.2498956895
13	19	4.8494482153
13	20	6.5797519037
13	21	6.2291545523
13	22	6.6756575795
13	23	3.4435157050
13	24	-0.0730556027
13	25	5.6996120532
13	26	-1.5342681878
13	27	-0.6318395363
13	28	7.3294601178
13	29	4.6118822654
13	30	0.1635056941
13	31	-0.8241168268
13	32	0.5106583070
13	33	2.5940307642
13	34	2.4845422194
13	35	-0.6600361760
13	36	1.9365365979
13	37	4.8333450883
13	38	-0.7480259583
13	39	4.1380410931
13	40	7.0001529453
13	41	3.5749290347
13	42	-0.2780947869
13	43	-1.5554293855
13	44	1.9074155791
13	45	0.1505692723
13	46	2.2272558680
13	47	-0.4379244725
13	48	3.2264648185
13	49	1.5935181964
13	50	-0.3058490871
13	51	4.3171414297
13	52	-0.6017396717
13	53	8.0837514842
